Date,Time,Input Source,Output Destination,Job Information,Page Information,Pages,Sheets,Job Status,Job Hierarchy,Job Number
14/03/2023,10:17:12,Scanner,Center Output Tray,2 Sided,Color:A3:Plain:White,2,1,Completed,,42821d1a-c20e-11ed-8000-1c7d22323175
14/03/2023,10:16:23,Scanner,Center Output Tray,2 Sided,Color:A3:Plain:White,2,1,Completed,,26821d17-c20e-11ed-8000-1c7d22323175
14/03/2023,10:15:52,Scanner,Center Output Tray,2 Sided,Color:A3:Plain:White,2,1,Completed,,14021d14-c20e-11ed-8000-1c7d22323175
14/03/2023,10:15:13,Scanner,Center Output Tray,2 Sided,Color:A3:Plain:White,2,1,Completed,,fd021d11-c20d-11ed-8000-1c7d22323175
14/03/2023,10:14:33,Scanner,Center Output Tray,2 Sided,Color:A3:Plain:White,2,1,Completed,,e3821d0e-c20d-11ed-8000-1c7d22323175
14/03/2023,10:14:01,Scanner,Center Output Tray,2 Sided,Color:A3:Plain:White,2,1,Completed,,d0021d0b-c20d-11ed-8000-1c7d22323175
14/03/2023,10:13:28,Scanner,Center Output Tray,2 Sided,Color:A3:Plain:White,2,1,Completed,,be821d08-c20d-11ed-8000-1c7d22323175
14/03/2023,10:02:15,HD:SGSIN1BL7217:Microsoft Word - 2022 New Brand On Cert,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain,1,1,Completed,,39821d07-c20c-11ed-8000-1c7d22323175
14/03/2023,10:01:32,LPD:SGSIN1BL7217:Microsoft Word - 2022 New Brand On Cert,HD,PCL6,,1,,Completed,,22021d04-c20c-11ed-8000-1c7d22323175
14/03/2023,10:01:20,HD:SGSIN1BL7217:Microsoft Word - 2022 New Brand On Cert,,1 Pages Up:PCL6,,,0,Deleted,,d0021d03-c20b-11ed-8000-1c7d22323175
14/03/2023,9:58:31,HD:SGSIN1BL7217:Microsoft Word - 2022 New Brand On Cert,,1 Pages Up:PCL6,,,0,Deleted,,b5821d02-c20b-11ed-8000-1c7d22323175
14/03/2023,9:56:31,LPD:SGSIN1BL7217:Microsoft Word - 2022 New Brand On Cert,HD,PCL6,,1,,Completed,,6e821cff-c20b-11ed-8000-1c7d22323175
14/03/2023,9:53:42,LPD:SGSIN1BL5030:20 Mar Napier AM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,06821cfc-c20b-11ed-8000-1c7d22323175
14/03/2023,9:51:27,LPD:SGSIN1BL5030:18 Mar Napier AM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,b6021cf9-c20a-11ed-8000-1c7d22323175
14/03/2023,9:49:49,LPD:SGSIN1BL5030:19 Mar Napier AM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,7b821cf6-c20a-11ed-8000-1c7d22323175
14/03/2023,9:43:15,LPD:SGSIN1BL7217:Reading_sequencing-activity_ver_1.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,3,3,Completed,,89821cf3-c209-11ed-8000-1c7d22323175
14/03/2023,9:43:11,LPD:SGSIN1BL7217:Station_4_paper-plate-farm-animals_ver_1.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,7,7,Completed,,89821cf0-c209-11ed-8000-1c7d22323175
14/03/2023,9:42:55,LPD:SGSIN1BL7217:T-L-1861-Initial-Sounds-Photo-Worksheet.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,4,4,Completed,,83821ced-c209-11ed-8000-1c7d22323175
14/03/2023,9:41:16,LPD:SGSIN1BL7217:Craft_animal-themed-cut-and-stick-2d-shape-activity-sheets-_ver_1.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,36821cea-c209-11ed-8000-1c7d22323175
14/03/2023,9:40:53,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,6,6,Completed,,33021ce7-c209-11ed-8000-1c7d22323175
14/03/2023,8:58:06,Scanner,SMTP:Suhaimi Arshad,PDF:MMR,Black & White,1,,Completed,,40021ce4-c203-11ed-8000-1c7d22323175
14/03/2023,8:57:47,Scanner,SMTP:Suhaimi Arshad,PDF:MMR,Black & White,1,,Completed,,34821ce1-c203-11ed-8000-1c7d22323175
13/03/2023,19:48:13,LPD:SGSIN1BL5047:Meal Order.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,e6021cde-c194-11ed-8000-1c7d22323175
13/03/2023,18:55:23,Receive Fax,Folder,,,,,Completed with Warning(033-503):Incoming telephone call(T1 Timeout),,6e021cdc-c18d-11ed-8000-1c7d22323175
13/03/2023,18:55:22,G3 (Without ECM),Folder,,,,,Completed with error(033-503):Incoming telephone call(T1 Timeout),Child Job,6e021cdc-c18d-11ed-8000-1c7d22323175
13/03/2023,18:54:05,Receive Fax,Folder,,,,,Completed with Warning(033-503):Incoming telephone call(T1 Timeout),,3e021cda-c18d-11ed-8000-1c7d22323175
13/03/2023,18:54:02,G3 (Without ECM),Folder,,,,,Completed with error(033-503):Incoming telephone call(T1 Timeout),Child Job,3e021cda-c18d-11ed-8000-1c7d22323175
13/03/2023,16:54:13,Scanner,SMTP:Ajay waranm,PDF:JPEG,Color,1,,Completed,,9c021cd7-c17c-11ed-8000-1c7d22323175
13/03/2023,16:54:02,Scanner,SMTP:Ajay waranm,PDF:MMR,Black & White,1,,Completed,,95821cd4-c17c-11ed-8000-1c7d22323175
13/03/2023,16:53:50,Scanner,SMTP:Ajay waranm,PDF:MMR,Black & White,1,,Completed,,8e821cd1-c17c-11ed-8000-1c7d22323175
13/03/2023,15:23:41,LPD:SGSIN1BL7217:Station_4_paper-plate-farm-animals_ver_1.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,28,28,Completed,,e4821cce-c16f-11ed-8000-1c7d22323175
13/03/2023,15:17:31,LPD:SGSIN1BL7217:T-L-1861-Initial-Sounds-Photo-Worksheet.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,20,20,Completed,,0d021ccb-c16f-11ed-8000-1c7d22323175
13/03/2023,15:16:25,LPD:SGSIN1BL7217:Station_4_paper-plate-farm-animals_ver_1.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,7,7,Completed,,ef021cc8-c16e-11ed-8000-1c7d22323175
13/03/2023,15:15:41,LPD:SGSIN1BL7217:Reading_sequencing-activity_ver_1.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,15,15,Completed,,cf021cc5-c16e-11ed-8000-1c7d22323175
13/03/2023,15:14:57,LPD:SGSIN1BL7217:Draw Farm Animals Pencil Control Activity.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,5,5,Completed,,bb021cc2-c16e-11ed-8000-1c7d22323175
13/03/2023,15:12:20,LPD:SGSIN1BL7217:Draw a Pig Pencil Control Activity.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,5,5,Completed,,56021cbf-c16e-11ed-8000-1c7d22323175
13/03/2023,15:11:25,LPD:SGSIN1BL7217:Craft_animal-themed-cut-and-stick-2d-shape-activity-sheets-_ver_1.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,24,24,Completed,,30821cbc-c16e-11ed-8000-1c7d22323175
13/03/2023,15:09:17,LPD:SGSIN1BL7217:Craft_animal-themed-cut-and-stick-2d-shape-activity-sheets-_ver_1.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,ef821cb9-c16d-11ed-8000-1c7d22323175
13/03/2023,15:08:02,LPD:SGSIN1BL5047:PO 630813 APD.xlsx,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,2,1,Completed,,c3821cb6-c16d-11ed-8000-1c7d22323175
13/03/2023,15:01:01,Scanner,SMTP:Ajay waranm,PDF:JPEG,Color,1,,Completed,,cb821cb3-c16c-11ed-8000-1c7d22323175
13/03/2023,14:54:57,LPD:SGSIN1BL5047:Single Sourcing Justification and Approval Form APD Signed.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,4,2,Completed,,ee021cb0-c16b-11ed-8000-1c7d22323175
13/03/2023,14:54:22,LPD:SGSIN1BL5047:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,2,1,Completed,,d7821cad-c16b-11ed-8000-1c7d22323175
13/03/2023,13:08:58,PS Initialize,,,,,0,Completed,,27821cac-c15d-11ed-8000-1c7d22323175
13/03/2023,13:07:14,LPD:SGSIN1BC7004:NicoletteGomez:Station_4_paper-plate-farm-animals_ver_1.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,ea821ca9-c15c-11ed-8000-1c7d22323175
13/03/2023,11:46:10,LPD:SGSIN1BL7295:*Untitled - Notepad,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,92021ca6-c151-11ed-8000-1c7d22323175
13/03/2023,11:15:13,LPD:SGSIN1BL5047:Microsoft Word - InTend Guidance,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,40821ca3-c14d-11ed-8000-1c7d22323175
13/03/2023,11:08:49,LPD:SGSIN1BL5047:BCS - MS PEI HOON - 16.3 MT0344 (002).PDF,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,5b821ca0-c14c-11ed-8000-1c7d22323175
13/03/2023,11:01:13,LPD:SGSIN1BL5047:BCS - MS PEI HOON - 14.3 AM MT0313 (002).PDF,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,4b821c9d-c14b-11ed-8000-1c7d22323175
13/03/2023,11:00:26,LPD:SGSIN1BL5047:BCS - MS PEI HOON - 15.3 MT0319 (002).PDF,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,2f821c9a-c14b-11ed-8000-1c7d22323175
13/03/2023,10:52:25,LPD:SGSIN1BL7041:Microsoft Word - 3. SMB Paper Management Assurance Process,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,11021c97-c14a-11ed-8000-1c7d22323175
13/03/2023,10:51:41,LPD:SGSIN1BL7041:Microsoft Word - 4. SMB Gender Pledge Paper_14 March 2023,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,5,3,Completed,,f1821c94-c149-11ed-8000-1c7d22323175
13/03/2023,10:50:47,LPD:SGSIN1BL7041:Microsoft Word - 5. SMB - Terms of Reference 2023,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,4,4,Completed,,d4021c91-c149-11ed-8000-1c7d22323175
13/03/2023,10:46:36,LPD:SGSIN1BL7041:Microsoft Word - SMB Country Plan Cover,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,42021c8e-c149-11ed-8000-1c7d22323175
13/03/2023,10:46:21,LPD:SGSIN1BL7041:Microsoft Word - BCP Strategy and Delivery Overview Template Singapore 2023 SMB,Center Output Tray,1 Pages Up:2 Sided:PCL6,"Color:A4:Plain:White
Black & White:A4:Plain:White","    15
     1",8,Completed,,22821c8b-c149-11ed-8000-1c7d22323175
13/03/2023,10:16:38,LPD:SGSIN1BL5047:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,9,5,Completed,,02821c88-c145-11ed-8000-1c7d22323175
13/03/2023,9:12:28,LPD:SGSIN1BL7227:Checklist.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,8,8,Completed,,16021c85-c13c-11ed-8000-1c7d22323175
13/03/2023,9:11:37,LPD:SGSIN1BL7227:I Spy and Add.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,8,8,Completed,,f7821c82-c13b-11ed-8000-1c7d22323175
13/03/2023,9:11:13,LPD:SGSIN1BL7227:Station_2_fix-the-picture-farm-animals-cutting-skills-activity-sheet-.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,16,16,Completed,,e3821c7f-c13b-11ed-8000-1c7d22323175
13/03/2023,9:09:51,LPD:SGSIN1BL7227:t-e-2553021-farm-phase-2-initial-sounds-activity_ver_1 (1).pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,8,8,Completed,,b9021c7c-c13b-11ed-8000-1c7d22323175
13/03/2023,9:07:56,LPD:SGSIN1BL7227:us-t-2546268-spring-beginning-sounds-activity-sheet_ver_3.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,14,14,Completed,,70021c79-c13b-11ed-8000-1c7d22323175
13/03/2023,9:05:35,LPD:SGSIN1BL7227:us-t-2546268-spring-beginning-sounds-activity-sheet_ver_3.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,2,2,Completed,,1c821c76-c13b-11ed-8000-1c7d22323175
13/03/2023,9:03:56,LPD:SGSIN1BL7227:PatriciaCummings:us-t-2546268-spring-beginning-sounds-activity-sheet_ver_3.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,ed821c73-c13a-11ed-8000-1c7d22323175
13/03/2023,9:01:56,LPD:SGSIN1BL7227:PatriciaCummings:us-t-2546268-spring-beginning-sounds-activity-sheet_ver_3.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,a6021c70-c13a-11ed-8000-1c7d22323175
13/03/2023,9:00:28,LPD:SGSIN1BL7227:PatriciaCummings:t-e-2553021-farm-phase-2-initial-sounds-activity_ver_1.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,71821c6d-c13a-11ed-8000-1c7d22323175
13/03/2023,8:59:18,LPD:SGSIN1BL7227:PatriciaCummings:Station_2_fix-the-picture-farm-animals-cutting-skills-activity-sheet-.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,48021c6a-c13a-11ed-8000-1c7d22323175
13/03/2023,8:58:10,LPD:SGSIN1BL7227:PatriciaCummings:I Spy and Add.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,1f821c67-c13a-11ed-8000-1c7d22323175
13/03/2023,8:57:11,LPD:SGSIN1BL7227:PatriciaCummings:Checklist.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,fc021c64-c139-11ed-8000-1c7d22323175
13/03/2023,8:38:02,LPD:SGSIN1BC7004:NicoletteGomez:Station_2_fix-the-picture-farm-animals-cutting-skills-activity-sheet-.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,4f821c61-c137-11ed-8000-1c7d22323175
13/03/2023,8:32:46,LPD:SGSIN1BC7004:NicoletteGomez:T-L-1861-Initial-Sounds-Photo-Worksheet.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,93021c5e-c136-11ed-8000-1c7d22323175
13/03/2023,8:32:24,LPD:SGSIN1BC7004:NicoletteGomez:us-t-2546268-spring-beginning-sounds-activity-sheet_ver_3.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,86021c5b-c136-11ed-8000-1c7d22323175
13/03/2023,8:32:12,LPD:SGSIN1BC7004:NicoletteGomez:Checklist.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,7e821c58-c136-11ed-8000-1c7d22323175
13/03/2023,8:32:02,LPD:SGSIN1BC7004:NicoletteGomez:I Spy and Add.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,78821c55-c136-11ed-8000-1c7d22323175
13/03/2023,8:31:45,LPD:SGSIN1BC7004:NicoletteGomez:t-e-2553021-farm-phase-2-initial-sounds-activity_ver_1.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,6e821c52-c136-11ed-8000-1c7d22323175
13/03/2023,8:31:28,LPD:SGSIN1BC7004:NicoletteGomez:Station_2_fix-the-picture-farm-animals-cutting-skills-activity-sheet-.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,64821c4f-c136-11ed-8000-1c7d22323175
13/03/2023,8:11:53,LPD:SGSIN1BL5047:eTendering - User Guide - v3.4.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,92,46,Completed,,20021c4c-c133-11ed-8000-1c7d22323175
13/03/2023,8:07:07,LPD:SGSIN1BL5047:Microsoft Word - 230306 British Council - Request for Proposal (RFP) R4 (002),Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,27,14,Completed,,ca021c49-c132-11ed-8000-1c7d22323175
12/3/2023,15:01:47,LPD:SGSIN1BC7027:juliaforrest1:elevator_pitch.pdf,,,,,0,Completed with error(016-757):Invalid User,,c1021c46-c0a3-11ed-8000-1c7d22323175
12/3/2023,15:01:25,LPD:SGSIN1BC7027:juliaforrest1:elevator_pitch.pdf,,,,,0,Completed with error(016-757):Invalid User,,b3821c43-c0a3-11ed-8000-1c7d22323175
12/3/2023,14:34:35,LPD:SGSIN1BC0160:Microsoft Word - Sec4_TeachersNotes_T2_2023,Right-Middle Output Tray,2 Pages Up:2 Sided:PCL6,"Black & White:A4:Plain:White
Color:A4:Plain:White","    44

    11",28,Completed,,bb021c3d-c09f-11ed-8000-1c7d22323175
12/3/2023,14:34:16,LPD:SGSIN1BC0160:Microsoft Word - Sec4_TeachersNotes_T2_2023,HD,PCL6,,55,,Completed,,dd021c40-c09f-11ed-8000-1c7d22323175
12/3/2023,13:39:21,LPD:SGSIN1BC7024:YAbdelhamidAtwa:Microsoft Word - ep,,,,,0,Completed with error(016-757):Invalid User,,3d021c3a-c098-11ed-8000-1c7d22323175
12/3/2023,13:38:14,LPD:SGSIN1BC0160:Microsoft Word - P1-P2 Writing Champions L4 SN,Right-Middle Output Tray,1 Pages Up:2 Sided:PCL6,"Color:A4:Plain:White
Black & White:A4:Plain:White","   120
    10",70,Completed,,b2021c31-c095-11ed-8000-1c7d22323175
12/3/2023,13:35:01,LPD:SGSIN1BC0160:Microsoft Word - P1-P2 Writing Champions L3 SN,Right-Middle Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,80,40,Completed,,a8021c2e-c095-11ed-8000-1c7d22323175
12/3/2023,13:32:55,LPD:SGSIN1BC0160:Microsoft Word - P1-P2 Writing Champions L2 SN,Right-Middle Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,100,50,Completed,,9f821c2b-c095-11ed-8000-1c7d22323175
12/3/2023,13:30:19,LPD:SGSIN1BC0160:Microsoft Word - P1-P2 Writing Champions L1 SN,Right-Middle Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,110,60,Completed,,91821c25-c095-11ed-8000-1c7d22323175
12/3/2023,13:27:01,LPD:SGSIN1BC0160:Microsoft Word - P1-P2 Writing Champions L5 SN,Right-Middle Output Tray,1 Pages Up:2 Sided:PCL6,"Black & White:A4:Plain:White
Color:A4:Plain:White","    70

    20",50,Completed,,58821c1c-c095-11ed-8000-1c7d22323175
12/3/2023,13:25:52,LPD:SGSIN1BC7004:NicoletteGomez:us-t-2546268-spring-beginning-sounds-activity-sheet_ver_3.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,5a821c37-c096-11ed-8000-1c7d22323175
12/3/2023,13:25:51,LPD:SGSIN1BC7004:NicoletteGomez:T-L-1861-Initial-Sounds-Photo-Worksheet.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,5a021c34-c096-11ed-8000-1c7d22323175
12/3/2023,13:20:26,LPD:SGSIN1BC7004:NicoletteGomez:t-e-2553021-farm-phase-2-initial-sounds-activity_ver_1.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,98821c28-c095-11ed-8000-1c7d22323175
12/3/2023,13:19:58,LPD:SGSIN1BC0160:Microsoft Word - P1-P2 Writing Champions L5 SN,Right-Middle Output Tray,1 Pages Up:2 Sided:PCL6,"Black & White:A4:Plain:White
Color:A4:Plain:White","     7

     2",5,Completed,,21021c16-c095-11ed-8000-1c7d22323175
12/3/2023,13:19:46,LPD:SGSIN1BC0160:Microsoft Word - P1-P2 Writing Champions L5 SN,Right-Middle Output Tray,1 Pages Up:2 Sided:PCL6,"Black & White:A4:Plain:White
Color:A4:Plain:White","     7

     2",5,Completed,,18021c10-c095-11ed-8000-1c7d22323175
12/3/2023,13:19:39,LPD:SGSIN1BC7004:NicoletteGomez:I Spy and Add.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,7c821c22-c095-11ed-8000-1c7d22323175
12/3/2023,13:19:34,LPD:SGSIN1BC0160:Microsoft Word - P1-P2 Writing Champions L5 SN,Right-Middle Output Tray,1 Pages Up:2 Sided:PCL6,"Black & White:A4:Plain:White
Color:A4:Plain:White","     7

     2",5,Completed,,f8821c0d-c094-11ed-8000-1c7d22323175
12/3/2023,13:19:21,LPD:SGSIN1BC7004:NicoletteGomez:Checklist.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,71021c1f-c095-11ed-8000-1c7d22323175
12/3/2023,13:18:32,LPD:SGSIN1BC7004:NicoletteGomez:Station_2_fix-the-picture-farm-animals-cutting-skills-activity-sheet-.pdf,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,54821c19-c095-11ed-8000-1c7d22323175
12/3/2023,13:17:51,Report,,,,,0,Deleted,,1c821c13-c095-11ed-8000-1c7d22323175
12/3/2023,13:15:40,LPD:SGSIN1BFP001:YoshiMatsu:Screenshot (6),,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,ee021c0a-c094-11ed-8000-1c7d22323175
12/3/2023,13:14:27,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - P1-P2 Writing Champions L5 SN,HD,,,0,,Completed with error(016-757):Invalid User,,c2821c07-c094-11ed-8000-1c7d22323175
12/3/2023,13:13:53,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - P1-P2 Writing Champions L4 SN,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,ad821c04-c094-11ed-8000-1c7d22323175
12/3/2023,13:13:34,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - P1-P2 Writing Champions L4 SN,HD,,,0,,Completed with error(016-757):Invalid User,,a2821c01-c094-11ed-8000-1c7d22323175
12/3/2023,13:12:58,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - P1-P2 Writing Champions L3 SN,HD,,,0,,Completed with error(016-757):Invalid User,,8c821bfe-c094-11ed-8000-1c7d22323175
12/3/2023,13:12:30,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - P1-P2 Writing Champions L2 SN,HD,,,0,,Completed with error(016-757):Invalid User,,7c821bfb-c094-11ed-8000-1c7d22323175
12/3/2023,13:12:23,Report,Center Output Tray,1 Sided,Black & White:A4:Plain:White,1,1,Completed,,74021bf8-c094-11ed-8000-1c7d22323175
12/3/2023,13:11:52,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - P1-P2 Writing Champions L1 SN,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,66021bf5-c094-11ed-8000-1c7d22323175
12/3/2023,13:11:31,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - P1-P2 Writing Champions L1 SN,HD,,,0,,Completed with error(016-757):Invalid User,,59821bf2-c094-11ed-8000-1c7d22323175
12/3/2023,13:10:17,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - P1-P2 Writing Champions L1 SN,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,2d821bef-c094-11ed-8000-1c7d22323175
12/3/2023,13:09:43,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - P1-P2 Writing Champions L1 SN,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,19021bec-c094-11ed-8000-1c7d22323175
12/3/2023,13:03:33,LPD:SGSIN1BC0160:Microsoft Word - Writing_Champions_Storyboard,Right-Top Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,10,10,Completed,,30821be9-c093-11ed-8000-1c7d22323175
12/3/2023,13:02:00,LPD:SGSIN1BC0160:Microsoft Word - Comprehension Answer sheet,Right-Top Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,10,10,Completed,,fa821be6-c092-11ed-8000-1c7d22323175
12/3/2023,13:01:24,LPD:SGSIN1BC0160:Microsoft Word - Anagrams,Right-Top Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,10,10,Completed,,e4821be3-c092-11ed-8000-1c7d22323175
12/3/2023,13:00:31,LPD:SGSIN1BC0160:Microsoft Word - Story rewrite,Right-Top Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,10,10,Completed,,c4021be0-c092-11ed-8000-1c7d22323175
12/3/2023,12:59:32,LPD:SGSIN1BC0160:Microsoft Word - Predator factfile,Right-Top Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,10,10,Completed,,a1021bdd-c092-11ed-8000-1c7d22323175
12/3/2023,12:58:47,LPD:SGSIN1BC0160:Microsoft Word - Crossword-review,Right-Top Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,10,10,Completed,,86021bda-c092-11ed-8000-1c7d22323175
12/3/2023,12:57:51,LPD:SGSIN1BC0160:Microsoft Word - Wordsearch_wolves,Right-Top Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,10,10,Completed,,63821bd7-c092-11ed-8000-1c7d22323175
12/3/2023,12:55:57,LPD:SGSIN1BC0160:Microsoft Word - Error-corrections-answer sheet,Right-Top Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,10,10,Completed,,1c021bd4-c092-11ed-8000-1c7d22323175
12/3/2023,12:54:38,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - Reflection Sheet,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,fd821bd1-c091-11ed-8000-1c7d22323175
12/3/2023,12:53:50,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - P1-P2 Writing Champions L5 SN,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,e1021bce-c091-11ed-8000-1c7d22323175
12/3/2023,12:53:08,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - P1-P2 Writing Champions L4 SN,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,c8021bcb-c091-11ed-8000-1c7d22323175
12/3/2023,12:52:33,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - P1-P2 Writing Champions L3 SN,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,b2821bc8-c091-11ed-8000-1c7d22323175
12/3/2023,12:51:28,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - P1-P2 Writing Champions L2 SN,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,8c821bc5-c091-11ed-8000-1c7d22323175
12/3/2023,12:50:30,LPD:SGSIN1BC0160:ZyraTan:Microsoft Word - P1-P2 Writing Champions L1 SN,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,6a021bc2-c091-11ed-8000-1c7d22323175
12/3/2023,10:58:21,LPD:SGSIN1BC0160:16001:Microsoft Word - Room Set up,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,10,10,Completed,,b4821bbf-c081-11ed-8000-1c7d22323175
